2000000000,176,182,0
2000000000,176,181,0
2000000000,176,180,0
2000000000,176,179,0
2000000000,176,178,0
2000000000,176,177,0
2000000000,177,183,0
2000000000,177,176,0
2000000000,178,183,0
2000000000,178,176,0
2000000000,179,183,0
2000000000,179,176,0
2000000000,180,183,0
2000000000,180,176,0
2000000000,181,183,0
2000000000,181,176,0
2000000000,182,183,0
2000000000,182,176,0
2000000000,183,182,0
2000000000,183,181,0
2000000000,183,180,0
2000000000,183,179,0
2000000000,183,178,0
2000000000,183,177,0
2001000000,176,182,1499956
2001000000,176,181,677965
2001000000,176,180,2077019
2001000000,176,179,45535
2001000000,176,178,13497888
2001000000,176,177,2582877
2001000000,177,183,0
2001000000,177,176,0
2001000000,178,183,0
2001000000,178,176,0
2001000000,179,183,0
2001000000,179,176,0
2001000000,180,183,0
2001000000,180,176,0
2001000000,181,183,0
2001000000,181,176,0
2001000000,182,183,0
2001000000,182,176,0
2001000000,183,182,0
2001000000,183,181,0
2001000000,183,180,0
2001000000,183,179,0
2001000000,183,178,0
2001000000,183,177,0
2002000000,176,182,4431580
2002000000,176,181,3709748
2002000000,176,180,3611359
2002000000,176,179,1291741
2002000000,176,178,28911051
2002000000,176,177,6919417
2002000000,177,183,0
2002000000,177,176,0
2002000000,178,183,0
2002000000,178,176,0
2002000000,179,183,0
2002000000,179,176,0
2002000000,180,183,0
2002000000,180,176,0
2002000000,181,183,0
2002000000,181,176,0
2002000000,182,183,0
2002000000,182,176,0
2002000000,183,182,0
2002000000,183,181,0
2002000000,183,180,0
2002000000,183,179,0
2002000000,183,178,0
2002000000,183,177,0
2003000000,176,182,7559556
2003000000,176,181,6837525
2003000000,176,180,11374785
2003000000,176,179,3172903
2003000000,176,178,44657418
2003000000,176,177,11027417
2003000000,177,183,0
2003000000,177,176,0
2003000000,178,183,0
2003000000,178,176,0
2003000000,179,183,0
2003000000,179,176,0
2003000000,180,183,0
2003000000,180,176,0
2003000000,181,183,0
2003000000,181,176,0
2003000000,182,183,0
2003000000,182,176,0
2003000000,183,182,0
2003000000,183,181,0
2003000000,183,180,0
2003000000,183,179,0
2003000000,183,178,0
2003000000,183,177,0
2004000000,176,182,10688384
2004000000,176,181,9965805
2004000000,176,180,12670767
2004000000,176,179,10252501
2004000000,176,178,56370111
2004000000,176,177,31154289
2004000000,177,183,0
2004000000,177,176,0
2004000000,178,183,0
2004000000,178,176,0
2004000000,179,183,0
2004000000,179,176,0
2004000000,180,183,0
2004000000,180,176,0
2004000000,181,183,0
2004000000,181,176,0
2004000000,182,183,0
2004000000,182,176,0
2004000000,183,182,0
2004000000,183,181,0
2004000000,183,180,0
2004000000,183,179,0
2004000000,183,178,0
2004000000,183,177,0
2005000000,176,182,13816664
2005000000,176,181,13094151
2005000000,176,180,13674540
2005000000,176,179,14182225
2005000000,176,178,61986995
2005000000,176,177,45172961
2005000000,177,183,0
2005000000,177,176,0
2005000000,178,183,0
2005000000,178,176,0
2005000000,179,183,0
2005000000,179,176,0
2005000000,180,183,0
2005000000,180,176,0
2005000000,181,183,0
2005000000,181,176,0
2005000000,182,183,0
2005000000,182,176,0
2005000000,183,182,0
2005000000,183,181,0
2005000000,183,180,0
2005000000,183,179,0
2005000000,183,178,0
2005000000,183,177,0
2006000000,176,182,16944944
2006000000,176,181,16223028
2006000000,176,180,13879758
2006000000,176,179,24250323
2006000000,176,178,66005981
2006000000,176,177,64650034
2006000000,177,183,0
2006000000,177,176,0
2006000000,178,183,0
2006000000,178,176,0
2006000000,179,183,0
2006000000,179,176,0
2006000000,180,183,0
2006000000,180,176,0
2006000000,181,183,676917
2006000000,181,176,0
2006000000,182,183,0
2006000000,182,176,0
2006000000,183,182,0
2006000000,183,181,0
2006000000,183,180,0
2006000000,183,179,0
2006000000,183,178,0
2006000000,183,177,0
2007000000,176,182,20073906
2007000000,176,181,19351095
2007000000,176,180,16404448
2007000000,176,179,36877060
2007000000,176,178,68727427
2007000000,176,177,88220122
2007000000,177,183,0
2007000000,177,176,0
2007000000,178,183,0
2007000000,178,176,0
2007000000,179,183,0
2007000000,179,176,0
2007000000,180,183,0
2007000000,180,176,0
2007000000,181,183,3708700
2007000000,181,176,0
2007000000,182,183,0
2007000000,182,176,0
2007000000,183,182,0
2007000000,183,181,0
2007000000,183,180,0
2007000000,183,179,0
2007000000,183,178,0
2007000000,183,177,0
2008000000,176,182,23201537
2008000000,176,181,22479926
2008000000,176,180,24384337
2008000000,176,179,49503393
2008000000,176,178,81169074
2008000000,176,177,100137184
2008000000,177,183,0
2008000000,177,176,0
2008000000,178,183,0
2008000000,178,176,0
2008000000,179,183,0
2008000000,179,176,0
2008000000,180,183,0
2008000000,180,176,0
2008000000,181,183,6836477
2008000000,181,176,0
2008000000,182,183,0
2008000000,182,176,0
2008000000,183,182,0
2008000000,183,181,0
2008000000,183,180,0
2008000000,183,179,0
2008000000,183,178,0
2008000000,183,177,0
2009000000,176,182,26330012
2009000000,176,181,25608206
2009000000,176,180,30510439
2009000000,176,179,62129602
2009000000,176,178,86399387
2009000000,176,177,112835610
2009000000,177,183,0
2009000000,177,176,0
2009000000,178,183,0
2009000000,178,176,0
2009000000,179,183,0
2009000000,179,176,0
2009000000,180,183,0
2009000000,180,176,0
2009000000,181,183,9964757
2009000000,181,176,0
2009000000,182,183,0
2009000000,182,176,0
2009000000,183,182,0
2009000000,183,181,0
2009000000,183,180,0
2009000000,183,179,0
2009000000,183,178,0
2009000000,183,177,0
2010000000,176,182,29458292
2010000000,176,181,28736486
2010000000,176,180,35327196
2010000000,176,179,72176926
2010000000,176,178,90632030
2010000000,176,177,126254476
2010000000,177,183,0
2010000000,177,176,0
2010000000,178,183,0
2010000000,178,176,0
2010000000,179,183,0
2010000000,179,176,0
2010000000,180,183,0
2010000000,180,176,0
2010000000,181,183,13093103
2010000000,181,176,0
2010000000,182,183,0
2010000000,182,176,0
2010000000,183,182,0
2010000000,183,181,0
2010000000,183,180,0
2010000000,183,179,0
2010000000,183,178,0
2010000000,183,177,0
2011000000,176,182,32586726
2011000000,176,181,31864969
2011000000,176,180,45055159
2011000000,176,179,81532954
2011000000,176,178,103930141
2011000000,176,177,148445433
2011000000,177,183,0
2011000000,177,176,0
2011000000,178,183,0
2011000000,178,176,0
2011000000,179,183,45535
2011000000,179,176,0
2011000000,180,183,0
2011000000,180,176,0
2011000000,181,183,16221980
2011000000,181,176,0
2011000000,182,183,0
2011000000,182,176,0
2011000000,183,182,4380
2011000000,183,181,0
2011000000,183,180,27300
2011000000,183,179,1800
2011000000,183,178,0
2011000000,183,177,4260
2012000000,176,182,35714854
2012000000,176,181,34993249
2012000000,176,180,57681483
2012000000,176,179,87430177
2012000000,176,178,117301524
2012000000,176,177,169141138
2012000000,177,183,0
2012000000,177,176,0
2012000000,178,183,0
2012000000,178,176,0
2012000000,179,183,1291741
2012000000,179,176,0
2012000000,180,183,0
2012000000,180,176,0
2012000000,181,183,19350047
2012000000,181,176,0
2012000000,182,183,0
2012000000,182,176,0
2012000000,183,182,83940
2012000000,183,181,0
2012000000,183,180,27300
2012000000,183,179,95820
2012000000,183,178,0
2012000000,183,177,4260
2013000000,176,182,38843792
2013000000,176,181,38121529
2013000000,176,180,64581092
2013000000,176,179,98876198
2013000000,176,178,130348273
2013000000,176,177,185742085
2013000000,177,183,0
2013000000,177,176,0
2013000000,178,183,0
2013000000,178,176,0
